model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_32b,herbench,boundary_outside,1500,0.03368572929169776,0.006017476320266724,0.49563928965176446,0.48133333333333334
qwen3_vl_32b,herbench,evidence_boundary,1500,-0.11944550472380555,-0.0444902628660202,0.7167834602554889,0.5373333333333333
qwen3_vl_32b,herbench,evidence_evidence,1500,-0.08385208930201758,-0.01165699027478695,1.0181406722888442,0.5186666666666667
qwen3_vl_32b,herbench,evidence_outside,1500,-0.06075783858933844,-0.04085875395685434,0.6428382564302271,0.53
qwen3_vl_32b,herbench,outside_outside,1500,-0.018723493488250274,-4.887652721663471e-06,0.4324815941486033,0.508
